ArrayTaskID	Model_Type	Subject	Sensor	Hours	Event	Sampling	Model	Binary	Epochs	Callbacks
1051	indv	4-rs	left	dlh1	classification	_smote	randomforest	True	500	None
1052	indv	4-rs	left	dlh1	classification	_smote	randomforest	True	1000	None
1053	indv	4-rs	left	dlh1	classification	_smote	lr	True	100	None
1054	indv	4-rs	left	dlh1	classification	_smote	lr	True	200	None
1055	indv	4-rs	left	dlh1	classification	_smote	lr	True	500	None
1056	indv	4-rs	left	dlh1	classification	_smote	lr	True	1000	None
1057	indv	4-rs	left	dlh2	classification	_None	randomforest	True	100	None
1058	indv	4-rs	left	dlh2	classification	_None	randomforest	True	200	None
1059	indv	4-rs	left	dlh2	classification	_None	randomforest	True	500	None
1060	indv	4-rs	left	dlh2	classification	_None	randomforest	True	1000	None
1061	indv	4-rs	left	dlh2	classification	_None	lr	True	100	None
1062	indv	4-rs	left	dlh2	classification	_None	lr	True	200	None
1063	indv	4-rs	left	dlh2	classification	_None	lr	True	500	None
1064	indv	4-rs	left	dlh2	classification	_None	lr	True	1000	None
1065	indv	4-rs	left	dlh2	classification	_downsample	randomforest	True	100	None
1066	indv	4-rs	left	dlh2	classification	_downsample	randomforest	True	200	None
1067	indv	4-rs	left	dlh2	classification	_downsample	randomforest	True	500	None
1068	indv	4-rs	left	dlh2	classification	_downsample	randomforest	True	1000	None
1069	indv	4-rs	left	dlh2	classification	_downsample	lr	True	100	None
1070	indv	4-rs	left	dlh2	classification	_downsample	lr	True	200	None
1071	indv	4-rs	left	dlh2	classification	_downsample	lr	True	500	None
1072	indv	4-rs	left	dlh2	classification	_downsample	lr	True	1000	None
1073	indv	4-rs	left	dlh2	classification	_smote	randomforest	True	100	None
1074	indv	4-rs	left	dlh2	classification	_smote	randomforest	True	200	None
1075	indv	4-rs	left	dlh2	classification	_smote	randomforest	True	500	None
1076	indv	4-rs	left	dlh2	classification	_smote	randomforest	True	1000	None
1077	indv	4-rs	left	dlh2	classification	_smote	lr	True	100	None
1078	indv	4-rs	left	dlh2	classification	_smote	lr	True	200	None
1079	indv	4-rs	left	dlh2	classification	_smote	lr	True	500	None
1080	indv	4-rs	left	dlh2	classification	_smote	lr	True	1000	None
1081	indv	41-pk	left	dlh0	classification	_None	randomforest	True	100	None
1082	indv	41-pk	left	dlh0	classification	_None	randomforest	True	200	None
1083	indv	41-pk	left	dlh0	classification	_None	randomforest	True	500	None
1084	indv	41-pk	left	dlh0	classification	_None	randomforest	True	1000	None
1085	indv	41-pk	left	dlh0	classification	_None	lr	True	100	None
1086	indv	41-pk	left	dlh0	classification	_None	lr	True	200	None
1087	indv	41-pk	left	dlh0	classification	_None	lr	True	500	None
1088	indv	41-pk	left	dlh0	classification	_None	lr	True	1000	None
1089	indv	41-pk	left	dlh0	classification	_downsample	randomforest	True	100	None
1090	indv	41-pk	left	dlh0	classification	_downsample	randomforest	True	200	None
1091	indv	41-pk	left	dlh0	classification	_downsample	randomforest	True	500	None
1092	indv	41-pk	left	dlh0	classification	_downsample	randomforest	True	1000	None
1093	indv	41-pk	left	dlh0	classification	_downsample	lr	True	100	None
1094	indv	41-pk	left	dlh0	classification	_downsample	lr	True	200	None
1095	indv	41-pk	left	dlh0	classification	_downsample	lr	True	500	None
1096	indv	41-pk	left	dlh0	classification	_downsample	lr	True	1000	None
1097	indv	41-pk	left	dlh0	classification	_smote	randomforest	True	100	None
1098	indv	41-pk	left	dlh0	classification	_smote	randomforest	True	200	None
1099	indv	41-pk	left	dlh0	classification	_smote	randomforest	True	500	None
1100	indv	41-pk	left	dlh0	classification	_smote	randomforest	True	1000	None
1101	indv	41-pk	left	dlh0	classification	_smote	lr	True	100	None
1102	indv	41-pk	left	dlh0	classification	_smote	lr	True	200	None
1103	indv	41-pk	left	dlh0	classification	_smote	lr	True	500	None
1104	indv	41-pk	left	dlh0	classification	_smote	lr	True	1000	None
1105	indv	41-pk	left	dlh1	classification	_None	randomforest	True	100	None
1106	indv	41-pk	left	dlh1	classification	_None	randomforest	True	200	None
1107	indv	41-pk	left	dlh1	classification	_None	randomforest	True	500	None
1108	indv	41-pk	left	dlh1	classification	_None	randomforest	True	1000	None
1109	indv	41-pk	left	dlh1	classification	_None	lr	True	100	None
1110	indv	41-pk	left	dlh1	classification	_None	lr	True	200	None
1111	indv	41-pk	left	dlh1	classification	_None	lr	True	500	None
1112	indv	41-pk	left	dlh1	classification	_None	lr	True	1000	None
1113	indv	41-pk	left	dlh1	classification	_downsample	randomforest	True	100	None
1114	indv	41-pk	left	dlh1	classification	_downsample	randomforest	True	200	None
1115	indv	41-pk	left	dlh1	classification	_downsample	randomforest	True	500	None
1116	indv	41-pk	left	dlh1	classification	_downsample	randomforest	True	1000	None
1117	indv	41-pk	left	dlh1	classification	_downsample	lr	True	100	None
1118	indv	41-pk	left	dlh1	classification	_downsample	lr	True	200	None
1119	indv	41-pk	left	dlh1	classification	_downsample	lr	True	500	None
1120	indv	41-pk	left	dlh1	classification	_downsample	lr	True	1000	None
1121	indv	41-pk	left	dlh1	classification	_smote	randomforest	True	100	None
1122	indv	41-pk	left	dlh1	classification	_smote	randomforest	True	200	None
1123	indv	41-pk	left	dlh1	classification	_smote	randomforest	True	500	None
1124	indv	41-pk	left	dlh1	classification	_smote	randomforest	True	1000	None
1125	indv	41-pk	left	dlh1	classification	_smote	lr	True	100	None
1126	indv	41-pk	left	dlh1	classification	_smote	lr	True	200	None
1127	indv	41-pk	left	dlh1	classification	_smote	lr	True	500	None
1128	indv	41-pk	left	dlh1	classification	_smote	lr	True	1000	None
1129	indv	41-pk	left	dlh2	classification	_None	randomforest	True	100	None
1130	indv	41-pk	left	dlh2	classification	_None	randomforest	True	200	None
1131	indv	41-pk	left	dlh2	classification	_None	randomforest	True	500	None
1132	indv	41-pk	left	dlh2	classification	_None	randomforest	True	1000	None
1133	indv	41-pk	left	dlh2	classification	_None	lr	True	100	None
1134	indv	41-pk	left	dlh2	classification	_None	lr	True	200	None
1135	indv	41-pk	left	dlh2	classification	_None	lr	True	500	None
1136	indv	41-pk	left	dlh2	classification	_None	lr	True	1000	None
1137	indv	41-pk	left	dlh2	classification	_downsample	randomforest	True	100	None
1138	indv	41-pk	left	dlh2	classification	_downsample	randomforest	True	200	None
1139	indv	41-pk	left	dlh2	classification	_downsample	randomforest	True	500	None
1140	indv	41-pk	left	dlh2	classification	_downsample	randomforest	True	1000	None
1141	indv	41-pk	left	dlh2	classification	_downsample	lr	True	100	None
1142	indv	41-pk	left	dlh2	classification	_downsample	lr	True	200	None
1143	indv	41-pk	left	dlh2	classification	_downsample	lr	True	500	None
1144	indv	41-pk	left	dlh2	classification	_downsample	lr	True	1000	None
1145	indv	41-pk	left	dlh2	classification	_smote	randomforest	True	100	None
1146	indv	41-pk	left	dlh2	classification	_smote	randomforest	True	200	None
1147	indv	41-pk	left	dlh2	classification	_smote	randomforest	True	500	None
1148	indv	41-pk	left	dlh2	classification	_smote	randomforest	True	1000	None
1149	indv	41-pk	left	dlh2	classification	_smote	lr	True	100	None
1150	indv	41-pk	left	dlh2	classification	_smote	lr	True	200	None
1151	indv	41-pk	left	dlh2	classification	_smote	lr	True	500	None
1152	indv	41-pk	left	dlh2	classification	_smote	lr	True	1000	None
1153	indv	43-cm	left	dlh0	classification	_None	randomforest	True	100	None
1154	indv	43-cm	left	dlh0	classification	_None	randomforest	True	200	None
1155	indv	43-cm	left	dlh0	classification	_None	randomforest	True	500	None
1156	indv	43-cm	left	dlh0	classification	_None	randomforest	True	1000	None
1157	indv	43-cm	left	dlh0	classification	_None	lr	True	100	None
1158	indv	43-cm	left	dlh0	classification	_None	lr	True	200	None
1159	indv	43-cm	left	dlh0	classification	_None	lr	True	500	None
1160	indv	43-cm	left	dlh0	classification	_None	lr	True	1000	None
1161	indv	43-cm	left	dlh0	classification	_downsample	randomforest	True	100	None
1162	indv	43-cm	left	dlh0	classification	_downsample	randomforest	True	200	None
1163	indv	43-cm	left	dlh0	classification	_downsample	randomforest	True	500	None
1164	indv	43-cm	left	dlh0	classification	_downsample	randomforest	True	1000	None
1165	indv	43-cm	left	dlh0	classification	_downsample	lr	True	100	None
1166	indv	43-cm	left	dlh0	classification	_downsample	lr	True	200	None
1167	indv	43-cm	left	dlh0	classification	_downsample	lr	True	500	None
1168	indv	43-cm	left	dlh0	classification	_downsample	lr	True	1000	None
1169	indv	43-cm	left	dlh0	classification	_smote	randomforest	True	100	None
1170	indv	43-cm	left	dlh0	classification	_smote	randomforest	True	200	None
1171	indv	43-cm	left	dlh0	classification	_smote	randomforest	True	500	None
1172	indv	43-cm	left	dlh0	classification	_smote	randomforest	True	1000	None
1173	indv	43-cm	left	dlh0	classification	_smote	lr	True	100	None
1174	indv	43-cm	left	dlh0	classification	_smote	lr	True	200	None
1175	indv	43-cm	left	dlh0	classification	_smote	lr	True	500	None
1176	indv	43-cm	left	dlh0	classification	_smote	lr	True	1000	None
1177	indv	43-cm	left	dlh1	classification	_None	randomforest	True	100	None
1178	indv	43-cm	left	dlh1	classification	_None	randomforest	True	200	None
1179	indv	43-cm	left	dlh1	classification	_None	randomforest	True	500	None
1180	indv	43-cm	left	dlh1	classification	_None	randomforest	True	1000	None
1181	indv	43-cm	left	dlh1	classification	_None	lr	True	100	None
1182	indv	43-cm	left	dlh1	classification	_None	lr	True	200	None
1183	indv	43-cm	left	dlh1	classification	_None	lr	True	500	None
1184	indv	43-cm	left	dlh1	classification	_None	lr	True	1000	None
1185	indv	43-cm	left	dlh1	classification	_downsample	randomforest	True	100	None
1186	indv	43-cm	left	dlh1	classification	_downsample	randomforest	True	200	None
1187	indv	43-cm	left	dlh1	classification	_downsample	randomforest	True	500	None
1188	indv	43-cm	left	dlh1	classification	_downsample	randomforest	True	1000	None
1189	indv	43-cm	left	dlh1	classification	_downsample	lr	True	100	None
1190	indv	43-cm	left	dlh1	classification	_downsample	lr	True	200	None
1191	indv	43-cm	left	dlh1	classification	_downsample	lr	True	500	None
1192	indv	43-cm	left	dlh1	classification	_downsample	lr	True	1000	None
1193	indv	43-cm	left	dlh1	classification	_smote	randomforest	True	100	None
1194	indv	43-cm	left	dlh1	classification	_smote	randomforest	True	200	None
1195	indv	43-cm	left	dlh1	classification	_smote	randomforest	True	500	None
1196	indv	43-cm	left	dlh1	classification	_smote	randomforest	True	1000	None
1197	indv	43-cm	left	dlh1	classification	_smote	lr	True	100	None
1198	indv	43-cm	left	dlh1	classification	_smote	lr	True	200	None
1199	indv	43-cm	left	dlh1	classification	_smote	lr	True	500	None
1200	indv	43-cm	left	dlh1	classification	_smote	lr	True	1000	None
1201	indv	43-cm	left	dlh2	classification	_None	randomforest	True	100	None
1202	indv	43-cm	left	dlh2	classification	_None	randomforest	True	200	None
1203	indv	43-cm	left	dlh2	classification	_None	randomforest	True	500	None
1204	indv	43-cm	left	dlh2	classification	_None	randomforest	True	1000	None
1205	indv	43-cm	left	dlh2	classification	_None	lr	True	100	None
1206	indv	43-cm	left	dlh2	classification	_None	lr	True	200	None
1207	indv	43-cm	left	dlh2	classification	_None	lr	True	500	None
1208	indv	43-cm	left	dlh2	classification	_None	lr	True	1000	None
1209	indv	43-cm	left	dlh2	classification	_downsample	randomforest	True	100	None
1210	indv	43-cm	left	dlh2	classification	_downsample	randomforest	True	200	None
1211	indv	43-cm	left	dlh2	classification	_downsample	randomforest	True	500	None
1212	indv	43-cm	left	dlh2	classification	_downsample	randomforest	True	1000	None
1213	indv	43-cm	left	dlh2	classification	_downsample	lr	True	100	None
1214	indv	43-cm	left	dlh2	classification	_downsample	lr	True	200	None
1215	indv	43-cm	left	dlh2	classification	_downsample	lr	True	500	None
1216	indv	43-cm	left	dlh2	classification	_downsample	lr	True	1000	None
1217	indv	43-cm	left	dlh2	classification	_smote	randomforest	True	100	None
1218	indv	43-cm	left	dlh2	classification	_smote	randomforest	True	200	None
1219	indv	43-cm	left	dlh2	classification	_smote	randomforest	True	500	None
1220	indv	43-cm	left	dlh2	classification	_smote	randomforest	True	1000	None
1221	indv	43-cm	left	dlh2	classification	_smote	lr	True	100	None
1222	indv	43-cm	left	dlh2	classification	_smote	lr	True	200	None
1223	indv	43-cm	left	dlh2	classification	_smote	lr	True	500	None
1224	indv	43-cm	left	dlh2	classification	_smote	lr	True	1000	None
1225	indv	7-sb	left	dlh0	classification	_None	randomforest	True	100	None
1226	indv	7-sb	left	dlh0	classification	_None	randomforest	True	200	None
1227	indv	7-sb	left	dlh0	classification	_None	randomforest	True	500	None
1228	indv	7-sb	left	dlh0	classification	_None	randomforest	True	1000	None
1229	indv	7-sb	left	dlh0	classification	_None	lr	True	100	None
1230	indv	7-sb	left	dlh0	classification	_None	lr	True	200	None
1231	indv	7-sb	left	dlh0	classification	_None	lr	True	500	None
1232	indv	7-sb	left	dlh0	classification	_None	lr	True	1000	None
1233	indv	7-sb	left	dlh0	classification	_downsample	randomforest	True	100	None
1234	indv	7-sb	left	dlh0	classification	_downsample	randomforest	True	200	None
1235	indv	7-sb	left	dlh0	classification	_downsample	randomforest	True	500	None
1236	indv	7-sb	left	dlh0	classification	_downsample	randomforest	True	1000	None
1237	indv	7-sb	left	dlh0	classification	_downsample	lr	True	100	None
1238	indv	7-sb	left	dlh0	classification	_downsample	lr	True	200	None
1239	indv	7-sb	left	dlh0	classification	_downsample	lr	True	500	None
1240	indv	7-sb	left	dlh0	classification	_downsample	lr	True	1000	None
1241	indv	7-sb	left	dlh0	classification	_smote	randomforest	True	100	None
1242	indv	7-sb	left	dlh0	classification	_smote	randomforest	True	200	None
1243	indv	7-sb	left	dlh0	classification	_smote	randomforest	True	500	None
1244	indv	7-sb	left	dlh0	classification	_smote	randomforest	True	1000	None
1245	indv	7-sb	left	dlh0	classification	_smote	lr	True	100	None
1246	indv	7-sb	left	dlh0	classification	_smote	lr	True	200	None
1247	indv	7-sb	left	dlh0	classification	_smote	lr	True	500	None
1248	indv	7-sb	left	dlh0	classification	_smote	lr	True	1000	None
1249	indv	7-sb	left	dlh1	classification	_None	randomforest	True	100	None
1250	indv	7-sb	left	dlh1	classification	_None	randomforest	True	200	None
1251	indv	7-sb	left	dlh1	classification	_None	randomforest	True	500	None
1252	indv	7-sb	left	dlh1	classification	_None	randomforest	True	1000	None
1253	indv	7-sb	left	dlh1	classification	_None	lr	True	100	None
1254	indv	7-sb	left	dlh1	classification	_None	lr	True	200	None
1255	indv	7-sb	left	dlh1	classification	_None	lr	True	500	None
1256	indv	7-sb	left	dlh1	classification	_None	lr	True	1000	None
1257	indv	7-sb	left	dlh1	classification	_downsample	randomforest	True	100	None
1258	indv	7-sb	left	dlh1	classification	_downsample	randomforest	True	200	None
1259	indv	7-sb	left	dlh1	classification	_downsample	randomforest	True	500	None
1260	indv	7-sb	left	dlh1	classification	_downsample	randomforest	True	1000	None
1261	indv	7-sb	left	dlh1	classification	_downsample	lr	True	100	None
1262	indv	7-sb	left	dlh1	classification	_downsample	lr	True	200	None
1263	indv	7-sb	left	dlh1	classification	_downsample	lr	True	500	None
1264	indv	7-sb	left	dlh1	classification	_downsample	lr	True	1000	None
1265	indv	7-sb	left	dlh1	classification	_smote	randomforest	True	100	None
1266	indv	7-sb	left	dlh1	classification	_smote	randomforest	True	200	None
1267	indv	7-sb	left	dlh1	classification	_smote	randomforest	True	500	None
1268	indv	7-sb	left	dlh1	classification	_smote	randomforest	True	1000	None
1269	indv	7-sb	left	dlh1	classification	_smote	lr	True	100	None
1270	indv	7-sb	left	dlh1	classification	_smote	lr	True	200	None
1271	indv	7-sb	left	dlh1	classification	_smote	lr	True	500	None
1272	indv	7-sb	left	dlh1	classification	_smote	lr	True	1000	None
1273	indv	7-sb	left	dlh2	classification	_None	randomforest	True	100	None
1274	indv	7-sb	left	dlh2	classification	_None	randomforest	True	200	None
1275	indv	7-sb	left	dlh2	classification	_None	randomforest	True	500	None
1276	indv	7-sb	left	dlh2	classification	_None	randomforest	True	1000	None
1277	indv	7-sb	left	dlh2	classification	_None	lr	True	100	None
1278	indv	7-sb	left	dlh2	classification	_None	lr	True	200	None
1279	indv	7-sb	left	dlh2	classification	_None	lr	True	500	None
